Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Market Cap
2018/8/30,70.4376,70.7269,68.3469,69.7823,4463250000,1.20E+11
2018/8/31,69.7397,70.5717,69.2016,70.3758,4495650000,1.21E+11
2018/9/1,70.4481,72.4229,70.3805,71.9325,4116050000,1.24E+11
2018/9/2,71.8958,73.0631,71.3216,72.7272,4329540000,1.25E+11
2018/9/3,72.7903,73.1794,72.0815,72.6006,4087760000,1.25E+11
2018/9/4,72.63,73.8826,72.5544,73.6166,4273640000,1.27E+11
2018/9/5,73.6146,73.8843,67.9283,67.9283,5800460000,1.17E+11
2018/9/6,67.5514,67.5514,64.0472,65.2917,5523470000,1.13E+11
2018/9/7,65.2892,65.5529,63.9687,64.6707,4264680000,1.12E+11
2018/9/8,64.6017,65.3425,61.9752,62.2598,3835060000,1.07E+11
2018/9/9,62.2338,64.4626,62.0122,63.0086,3671890000,1.09E+11
2018/9/10,63.0157,63.7498,62.9276,63.297,3714100000,1.09E+11
2018/9/11,63.3188,63.9892,62.6021,63.212,3849910000,1.09E+11
2018/9/12,63.1701,63.6387,62.6509,63.518,4064230000,1.10E+11
2018/9/13,63.5424,65.3541,63.5424,65.1731,4210910000,1.13E+11
2018/9/14,65.1541,65.961,64.5617,65.1271,4076220000,1.12E+11
2018/9/15,65.094,65.6172,64.9355,65.432,3216300000,1.13E+11
2018/9/16,65.3668,65.4433,64.601,65.1718,3273730000,1.13E+11
2018/9/17,65.1406,65.4021,62.5752,62.812,3910780000,1.08E+11
2018/9/18,62.8091,63.8418,62.6571,63.713,4180090000,1.10E+11
2018/9/19,63.7185,64.4846,62.0834,63.9854,4431340000,1.11E+11
2018/9/20,63.9885,65.2926,63.9595,65.1967,4348110000,1.13E+11
2018/9/21,65.1387,67.9433,64.9636,67.3495,6531940000,1.16E+11
2018/9/22,67.3505,68.1456,66.168,67.2198,4509660000,1.16E+11
2018/9/23,67.1532,67.6615,66.7942,67.1063,4197500000,1.16E+11
2018/9/24,67.0477,67.1356,65.809,65.9541,4177310000,1.14E+11
2018/9/25,66.0364,66.0364,63.8186,64.4647,4726180000,1.11E+11
2018/9/26,64.5279,65.8591,63.9789,64.95,4437300000,1.12E+11
2018/9/27,64.9529,67.121,64.6495,66.7675,4606810000,1.15E+11
2018/9/28,66.7875,67.8503,65.9832,66.4413,5014430000,1.15E+11
2018/9/29,66.431,66.431,65.1165,66.0196,4363690000,1.14E+11
2018/9/30,66.0471,66.4378,65.6654,66.2556,4002280000,1.15E+11
2018/10/1,66.1985,66.533,65.4908,65.8962,4000970000,1.14E+11
2018/10/2,65.9324,66.1184,65.379,65.561,3979260000,1.13E+11
2018/10/3,65.5386,65.7146,64.5403,65.0259,3887310000,1.13E+11
2018/10/4,64.9791,66.0331,64.9791,65.7669,3838410000,1.14E+11
2018/10/5,65.7415,66.2362,65.5741,66.2248,3671500000,1.15E+11
2018/10/6,66.2245,66.2854,65.778,65.8831,3259740000,1.14E+11
2018/10/7,65.9068,66.4149,65.5704,66.0295,3306630000,1.14E+11
2018/10/8,66.0019,66.7506,65.7604,66.5223,3979460000,1.15E+11
2018/10/9,66.5308,66.6141,66.0694,66.4264,3580810000,1.15E+11
2018/10/10,66.4029,66.4029,65.3896,65.8553,3787650000,1.14E+11
2018/10/11,65.8674,65.8674,62.4374,62.5624,5181640000,1.08E+11
2018/10/12,62.3925,63.285,62.3647,62.7458,3783500000,1.09E+11
2018/10/13,62.7808,63.0851,62.5981,62.8599,3064030000,1.09E+11
2018/10/14,62.8849,63.6321,62.8015,62.9093,3085320000,1.09E+11
2018/10/15,62.9264,69.6506,62.5868,65.9654,7370770000,1.14E+11
2018/10/16,66.0141,66.7359,65.7137,65.9611,4074800000,1.14E+11
2018/10/17,65.9052,66.0121,65.1745,65.4443,4088420000,1.13E+11
2018/10/18,65.4233,65.6754,64.5004,64.7671,3924080000,1.12E+11
2018/10/19,64.7807,64.9368,64.4531,64.6541,3578870000,1.12E+11
2018/10/20,64.6092,64.9772,64.49,64.8919,3379130000,1.12E+11
2018/10/21,64.9009,65.5638,64.76,64.8235,3253610000,1.12E+11
2018/10/22,64.8605,65.438,64.6298,64.8716,3672860000,1.12E+11
2018/10/23,64.7236,65.0601,64.5127,64.7574,3716150000,1.12E+11
2018/10/24,64.7889,65.2199,64.6886,64.9584,3424670000,1.13E+11
2018/10/25,64.8465,65.0465,64.4703,64.7629,3230550000,1.12E+11
2018/10/26,64.6844,64.9829,64.4961,64.7475,3306050000,1.12E+11
2018/10/27,64.8084,65.0741,64.5353,64.8038,3393250000,1.12E+11
2018/10/28,64.8266,65.0228,64.4791,64.8639,3445190000,1.13E+11
2018/10/29,64.9235,65.036,63.0699,63.3263,4199910000,1.10E+11
2018/10/30,63.3704,63.6499,63.1014,63.3427,3781100000,1.10E+11
2018/10/31,63.3699,63.4916,63.1688,63.1761,4191240000,1.10E+11
2018/11/1,63.1814,65.4714,63.1183,63.7778,3789400000,1.11E+11
2018/11/2,63.7892,63.9686,63.2738,63.8844,4234870000,1.11E+11
2018/11/3,63.8724,64.0007,63.4237,63.6126,3658640000,1.10E+11
2018/11/4,63.6547,63.8863,62.9457,63.7613,4390020000,1.11E+11
2018/11/5,63.6362,64.8059,63.6362,64.1966,4174800000,1.11E+11
2018/11/6,64.3338,64.6355,64.0816,64.6101,4700040000,1.12E+11
2018/11/7,64.685,65.5216,64.6831,65.3014,4941260000,1.13E+11
2018/11/8,65.2227,65.3692,64.3853,64.5372,4665260000,1.12E+11
2018/11/9,64.426,64.5646,63.7337,63.8562,4346820000,1.11E+11
2018/11/10,63.8613,64.3728,63.8531,64.0922,3705320000,1.11E+11
2018/11/11,64.1363,64.2325,63.5017,64.1127,3939060000,1.11E+11
2018/11/12,64.1176,64.3421,63.6047,63.7127,4295770000,1.11E+11
2018/11/13,63.7319,63.9527,63.4267,63.5949,4503800000,1.10E+11
2018/11/14,63.5124,63.7155,55.4409,57.3835,7398940000,99712077259
2018/11/15,57.3615,57.7482,53.5838,56.4803,7032140000,98151606541
2018/11/16,56.4532,56.5702,54.9894,55.7555,5279320000,96900828780
2018/11/17,55.7858,55.7858,55.1956,55.5433,4303150000,96542098114
2018/11/18,55.5974,56.5361,55.5974,56.2354,4159680000,97753714643
2018/11/19,56.2078,56.2078,48.4291,48.7149,7039560000,84688539692
2018/11/20,48.6393,49.5161,42.7211,44.5187,8428290000,77401044320
2018/11/21,44.6554,46.7573,43.4398,46.0217,6120120000,80020171047
2018/11/22,46.1157,46.2964,43.6564,43.6594,4569370000,75919439809
2018/11/23,43.607,43.9642,41.9568,43.4711,4871490000,75598851166
2018/11/24,43.4769,44.1309,37.9516,38.8076,4679500000,67495633205
2018/11/25,38.8078,41.2087,35.8506,40.0997,6825640000,69749265801
2018/11/26,40.1507,41.0714,36.4392,37.7913,6476900000,65739289046
2018/11/27,37.6595,38.6296,36.6101,38.2072,5998720000,66468970322
2018/11/28,38.2247,43.859,38.2247,42.5742,7280280000,74072560088
2018/11/29,42.69,44.1302,41.4577,42.7885,6503347767,74451016927
2018/11/30,42.8909,43.2298,39.4282,40.1727,6048016717,69904637061
2018/12/1,40.2446,43.0938,39.6971,42.1467,5375314093,73346194969
2018/12/2,42.0073,43.0152,41.1098,41.3988,5262697895,72050487506
2018/12/3,41.4732,41.5598,38.4045,38.9413,5089570994,67779050170
2018/12/4,38.8629,40.7563,38.3275,39.5689,5028069239,68878292608
2018/12/5,39.5889,39.6954,37.5399,37.5399,5302481574,65352496336
2018/12/6,37.5407,38.7497,35.211,35.211,5878333109,61303965508
2018/12/7,35.1259,35.1259,32.8023,34.1994,6835615448,59547645578
2018/12/8,34.2191,35.0604,33.5065,34.7611,5305024497,60531278392
2018/12/9,34.7323,36.8531,34.6909,36.1423,4947372847,62942160928
2018/12/10,36.1205,36.4733,34.7014,35.0266,5020968740,61004445982
2018/12/11,34.9755,35.1318,33.9225,34.2459,4696765188,59650201102
2018/12/12,34.2146,35.3423,34.1348,34.8695,4139364829,60741625426
2018/12/13,34.8788,34.8974,32.9813,33.1368,4343372456,57728688216
2018/12/14,33.1175,33.2956,32.0654,32.4248,4372763663,56494379457
2018/12/15,32.44,32.7538,31.913,32.3676,3551763561,56400691425
2018/12/16,32.3627,33.0575,32.3382,32.5284,3744248994,56685436644
2018/12/17,32.5312,35.9792,32.5312,35.4586,5409247918,61798926687
2018/12/18,35.4476,37.0135,34.8717,36.9606,5911325473,64422587801
2018/12/19,37.0682,39.4932,36.8723,37.4595,6810689119,65299132785
2018/12/20,37.422,41.9123,37.2897,41.3444,8927129279,72078243771
2018/12/21,41.337,41.9843,38.5095,38.9654,7206015706,67937650255
2018/12/22,38.9808,40.1418,38.5574,40.1418,5605823233,69997508295
2018/12/23,40.2099,40.8572,39.7641,39.9898,6151275490,69741217417
2018/12/24,40.0033,42.7179,40.0033,40.786,7240968501,71137548589
2018/12/25,40.8103,40.8956,37.6002,38.1549,6158207293,66556033172
2018/12/26,38.1967,38.9336,37.6986,38.573,5326547918,67292819465
2018/12/27,38.5469,38.7442,36.4545,36.5483,5130222366,63768757101
2018/12/28,36.5313,39.5614,36.4263,39.2392,5631554348,68471837969
2018/12/29,39.3249,39.6376,38.2041,38.2041,4991655917,66672244158
2018/12/30,38.2238,39.0191,37.9722,38.6595,4770578575,67475512827
2018/12/31,38.6684,38.6874,37.2587,37.427,4661840806,65331499158
2019/1/1,37.4671,38.5091,37.0723,38.4352,4324200990,67098634181
2019/1/2,38.4922,39.4798,38.1741,39.4341,5244856836,68849856732
2019/1/3,39.3105,39.3569,38.2622,38.3674,4530215219,66994920903
2019/1/4,38.3204,38.6593,37.8385,38.5772,4847965467,67368333500
2019/1/5,38.5197,39.049,38.369,38.4519,5137609824,67157570935
2019/1/6,38.3652,40.933,38.2651,40.7663,5597027440,71206795853
2019/1/7,40.7859,40.9261,40.2089,40.2525,5228625637,70316305580
2019/1/8,40.2847,41.0902,39.9696,40.3085,5306593305,70422743854
2019/1/9,40.3155,40.684,40.2266,40.353,5115905225,70508733459
2019/1/10,40.3441,40.6407,36.5917,36.7892,6874143796,64288932886
2019/1/11,36.7402,37.1388,36.5307,36.8737,5538712865,64443301117
2019/1/12,36.8697,36.9898,36.5381,36.613,4778170883,63994140882
2019/1/13,36.5887,36.7476,35.4493,35.5295,4681302466,62106461671
2019/1/14,35.5731,37.2784,35.5229,37.0605,5651384490,64789619995
2019/1/15,37.0422,37.2015,36.1995,36.3068,5537192302,63477817959
2019/1/16,36.3151,36.8578,36.2467,36.5501,5394457145,63909348776
2019/1/17,36.5187,36.8014,36.2196,36.7856,5464420383,64327048255
2019/1/18,36.7799,36.8252,36.3708,36.5784,5002961727,63970991867
2019/1/19,36.5238,37.5853,36.5238,37.2857,5955691380,65214103659
2019/1/20,37.2545,37.4339,35.8302,36.0101,5582489560,62990143284
2019/1/21,36.0037,36.0884,35.5854,35.7603,5004347059,62559869612
2019/1/22,35.7508,36.2075,35.3972,36.0458,5313623556,63065139424
2019/1/23,36.0556,36.2307,35.6531,35.8512,5433755649,62731361272
2019/1/24,35.845,36.1609,35.6909,36.0087,5262869046,63014066012
2019/1/25,36.0739,36.1293,35.756,35.9977,5265847539,63000985908
2019/1/26,35.9972,36.5493,35.9335,36.0246,5098183235,63054898963
2019/1/27,36.0469,36.1267,35.6725,35.8397,5570752966,62737274093
2019/1/28,35.8428,35.8675,34.3923,34.7045,6908930483,60756570314
2019/1/29,34.6887,34.7607,34.0082,34.4812,5897159493,60371874099
2019/1/30,34.439,34.9517,34.2939,34.8618,5955112627,61044262622
2019/1/31,34.8541,35.048,34.4792,34.5779,5831198271,60553903927
2019/2/1,34.6055,35.0195,34.3159,34.8795,5422926707,61088747491
2019/2/2,34.8463,35.2329,34.6757,35.2106,5071623601,61675119055
2019/2/3,35.1614,35.2139,34.4792,34.6401,5043937584,60681847608
2019/2/4,34.6721,34.7622,34.4259,34.5915,5332718886,60603083461
2019/2/5,34.5495,34.7815,34.5194,34.6636,5227549545,60735563490
2019/2/6,34.6909,34.6909,33.9857,34.1377,5482196038,59821158612
2019/2/7,34.1493,34.2795,33.9422,33.9947,5004962683,59578075991
2019/2/8,34.0138,36.9561,33.9102,36.6678,7735623101,64270269953
2019/2/9,36.7159,36.7994,36.4656,36.712,6158833645,64354732475
2019/2/10,36.732,36.9504,36.4098,36.9019,6282256903,64694025951
2019/2/11,36.9561,36.9561,36.4229,36.4843,6277056434,63968390250
2019/2/12,36.4275,36.6859,36.1856,36.5353,6480384532,64063755250
2019/2/13,36.536,36.6975,36.1725,36.3207,6438903823,63694394519
2019/2/14,36.3117,36.4626,36.077,36.1688,6271044418,63434486052
2019/2/15,36.1737,36.478,36.0821,36.2081,6091952231,63509111125
2019/2/16,36.1527,36.5284,36.1527,36.2979,5934744052,63673369195
2019/2/17,36.3336,36.8054,36.1918,36.7384,7039512503,64453368779
2019/2/18,36.7137,39.3667,36.6998,39.1571,9908216640,68704389994
2019/2/19,39.1166,40.1088,39.0815,39.4709,9933626655,69262673238
2019/2/20,39.4668,40.0049,39.2625,39.9982,8693373948,70194350042
2019/2/21,40.0026,40.1001,39.4011,39.5412,7775128102,69398333876
2019/2/22,39.5241,40.0654,39.5082,40.0553,7826525254,70308555857
2019/2/23,39.9892,41.6629,39.6873,41.4253,8922258316,72720867208
2019/2/24,41.4546,42.1064,37.9371,38.1043,10794227451,66897483404
2019/2/25,38.07,39.1371,38.07,38.827,9318796067,68173204651
2019/2/26,38.787,38.9158,38.3799,38.5436,7931218996,67683296223
2019/2/27,38.5748,38.888,37.8706,38.5105,8301309684,67631949500
2019/2/28,38.4826,39.0606,38.4582,38.5479,8399767798,67704774107
2019/3/1,38.5376,39.078,38.5169,38.5958,7661247975,67796965743
2019/3/2,38.5532,38.7461,38.3213,38.6442,7578786076,67888255371
2019/3/3,38.6227,38.7548,38.3691,38.4718,7253558152,67592376373
2019/3/4,38.4509,38.6738,37.3375,37.6156,9029175788,66094551587
2019/3/5,37.5983,39.0392,37.4518,38.9638,10174126415,68470655400
2019/3/6,38.9708,39.1951,38.7146,39.0394,9175291529,68609885776
2019/3/7,39.0338,39.3937,38.9411,39.1148,9584165519,68749421311
2019/3/8,39.1323,39.5043,38.7523,39.0113,10638638944,68574579320
2019/3/9,38.9455,39.8724,38.9239,39.6331,10796103518,69674508655
2019/3/10,39.6617,39.6617,39.2438,39.516,9713267607,69475297370
2019/3/11,39.5374,39.6638,38.8924,39.0523,10125901903,68666928025
2019/3/12,39.0376,39.2689,38.6356,39.0916,9809887079,68743000581
2019/3/13,39.1305,39.266,38.919,39.0672,9469184841,68706700381
2019/3/14,39.0558,39.465,39.013,39.2437,10480789570,69024696307
2019/3/15,39.2666,39.6854,39.1402,39.6091,9394210605,69675002377
2019/3/16,39.639,40.7704,39.6166,40.4873,9856166973,71227967573
2019/3/17,40.4772,40.5412,40.0641,40.2523,8221625400,70821939585
2019/3/18,40.2997,40.7156,40.0912,40.3251,9646954186,70958165407
2019/3/19,40.3269,40.8222,40.2381,40.7119,9344919956,71647703828
2019/3/20,40.7079,40.8946,40.3111,40.8748,10175916388,71942444088
2019/3/21,40.8395,40.9736,40.0515,40.2933,10831212662,70926226882
2019/3/22,40.2851,40.5391,40.2154,40.2397,9252935969,70840048102
2019/3/23,40.2271,40.4988,40.1596,40.3583,9578850549,71056017910
2019/3/24,40.3516,40.407,40.0619,40.2217,9144851065,70823042992
2019/3/25,40.2411,40.3884,39.3403,39.6307,10359818883,69789872373
2019/3/26,39.6923,39.8508,39.4475,39.8508,10707678815,70184147203
2019/3/27,39.8424,40.8707,39.7781,40.8707,10897131934,71987847571
2019/3/28,40.8758,40.949,40.4027,40.6911,9353915899,71678998915
2019/3/29,40.683,41.135,40.341,40.9837,10918665557,72202088875
2019/3/30,40.9214,42.9681,40.5391,41.0666,9732688060,72355190645
2019/3/31,41.0546,41.1302,40.941,41.054,9045122443,72339379036
2019/4/1,41.0536,41.6495,40.969,41.5818,10157794171,73269368747
2019/4/2,41.5692,49.0595,41.5532,48.7988,21315047816,85986009273
2019/4/3,48.7996,53.07,48.7662,49.7302,22899891582,87655288145
2019/4/4,49.7131,50.6316,48.3679,49.228,18251810240,86778727821
2019/4/5,49.2281,50.5351,49.1949,50.3668,16837325387,88796118650
2019/4/6,50.3679,52.0582,49.9222,50.5982,16929795194,89212733450
2019/4/7,50.6279,52.3519,50.5041,51.989,16655416140,91674230186
2019/4/8,51.9984,53.1884,51.4821,52.8977,17154113634,93286365973
2019/4/9,52.8992,52.8992,51.6742,52.0496,14722104361,91799330425
2019/4/10,52.0411,54.2165,51.9338,53.2455,15504590933,93918439274
2019/4/11,53.2508,53.5423,50.173,50.6449,16555616019,89341168457
2019/4/12,50.612,51.0327,49.5585,50.8954,13675206312,89792633045
2019/4/13,50.8885,51.2712,50.6159,50.9659,10823289598,89925574875
2019/4/14,50.9576,51.8402,50.5357,51.6772,10391952498,91188595341
2019/4/15,51.6732,51.9661,50.2407,50.6711,12290155061,89422237603
2019/4/16,50.6658,52.3895,50.5519,52.3556,11618660197,92404613297
2019/4/17,52.3614,52.7428,52.1921,52.5194,12438480677,92702617458
2019/4/18,52.5148,53.1999,52.5051,52.9839,13256489918,93532402741
2019/4/19,52.9815,53.3668,52.3334,53.0381,13780238655,93638345002
2019/4/20,53.0416,53.5849,52.9588,53.3789,13169647522,94248717444
2019/4/21,53.3588,53.5993,52.5734,53.1453,13731844223,93847052256
2019/4/22,53.1249,54.2269,52.8028,53.9937,14601631648,95354207776
2019/4/23,53.9937,56.338,53.8941,55.7236,15867308108,98417387004
2019/4/24,55.7151,56.4204,54.1826,54.6487,17048033399,96530038144
2019/4/25,54.6652,55.4224,51.8134,52.1052,15330283408,92046492864
2019/4/26,52.103,53.8363,51.7737,52.7935,16812108040,93272287960
2019/4/27,52.7947,53.1075,52.3364,52.6829,13111274675,93086156556
2019/4/28,52.7175,53.2623,52.5568,52.8514,12819992056,93391244395
2019/4/29,52.8486,53.1127,52.1649,52.4735,13735490672,92737510865
2019/4/30,52.4773,53.6326,52.2419,53.5073,13878964574,94573826827
2019/5/1,53.5091,54.18,53.4765,54.027,13679528236,95501110091
2019/5/2,54.0242,55.2226,53.9422,55.0528,14644460907,97330112147
2019/5/3,55.0555,58.6588,54.902,57.6829,18720780006,1.02E+11
2019/5/4,57.692,58.8689,56.4547,58.3117,17567780766,1.03E+11
2019/5/5,58.3107,58.3386,57.0804,57.9571,14808830723,1.02E+11
2019/5/6,57.9169,58.0296,56.5369,57.4681,15737171804,1.02E+11
2019/5/7,57.456,59.8818,57.414,58.295,18026409033,1.03E+11
2019/5/8,58.4948,59.8998,57.9472,59.8246,15320605300,1.06E+11
2019/5/9,59.8232,61.8304,59.8232,61.7453,16784645411,1.09E+11
2019/5/10,61.7582,64.3462,61.6152,63.7885,19419875368,1.13E+11
2019/5/11,63.7967,73.33,63.757,72.0477,28867562329,1.27E+11
2019/5/12,72.0351,75.0387,68.1577,69.7237,27773333680,1.23E+11
2019/5/13,69.7118,80.4741,68.9828,78.1492,28677672181,1.38E+11
2019/5/14,78.0788,82.6871,76.9639,79.9442,32031452227,1.42E+11
2019/5/15,79.8937,82.1642,78.9911,82.0517,28344112920,1.45E+11
2019/5/16,81.945,83.2082,77.2961,78.8491,33167197581,1.40E+11
2019/5/17,78.8693,79.2915,70.3812,73.439,30066644905,1.30E+11
2019/5/18,73.4166,74.4727,72.515,72.7121,21354286562,1.29E+11
2019/5/19,72.6796,82.6194,72.6796,81.9769,25902422040,1.45E+11
2019/5/20,81.9692,82.0097,76.7878,79.7831,23843404340,1.41E+11
2019/5/21,79.7797,80.6217,78.4334,79.6333,25127245056,1.41E+11
2019/5/22,79.5629,79.9761,76.1599,76.8007,24719473175,1.36E+11
2019/5/23,76.7727,79.4379,75.332,78.8185,24457107820,1.40E+11
2019/5/24,78.817,81.4072,78.2445,79.8737,25919126991,1.42E+11
2019/5/25,79.9189,81.1793,79.6598,80.5254,22256813107,1.43E+11
2019/5/26,80.5521,86.8752,79.2467,86.7322,26677970091,1.54E+11
2019/5/27,86.7407,89.0717,86.687,88.0578,27949839564,1.56E+11
2019/5/28,88.0276,88.0702,86.3472,87.1996,24226919267,1.55E+11
2019/5/29,87.1859,87.5585,84.8273,86.5949,23473479966,1.54E+11
2019/5/30,86.6176,90.0831,82.2127,83.1947,29246528551,1.48E+11
2019/5/31,83.2029,85.8666,81.7255,85.745,25365190957,1.52E+11
2019/6/1,85.7384,86.256,84.8158,85.6402,22488303544,1.52E+11
2019/6/2,85.6547,88.093,85.6124,87.4296,20266216022,1.55E+11
2019/6/3,87.4175,87.435,82.0419,82.0899,22004511436,1.46E+11
2019/6/4,82.1099,82.1099,75.6449,77.0777,24609731549,1.37E+11
2019/6/5,77.0434,79.0185,76.6867,78.2423,21760923463,1.39E+11
2019/6/6,78.1963,79.3734,75.7147,78.2202,19474611077,1.39E+11
2019/6/7,78.269,81.2615,77.8837,80.4395,19141423231,1.43E+11
2019/6/8,80.3677,80.7689,78.3761,79.5413,16522722810,1.41E+11
2019/6/9,79.4967,79.7597,75.8322,76.8808,16610726547,1.36E+11
2019/6/10,76.9228,80.3191,75.8673,80.0033,18689275117,1.42E+11
2019/6/11,80.0424,80.2639,77.728,79.2771,17107279932,1.41E+11
2019/6/12,79.2543,81.9665,78.6236,81.4586,19034432883,1.45E+11
2019/6/13,81.4555,83.1157,80.8706,82.3092,18669407147,1.46E+11
2019/6/14,82.309,87.1064,81.8339,86.9383,19831162906,1.54E+11
2019/6/15,86.8975,88.5913,86.184,88.3838,18371033226,1.57E+11
2019/6/16,88.4144,93.3587,88.1456,89.9449,23348550311,1.60E+11
2019/6/17,89.8892,94.1641,89.8892,93.2035,15562951919,1.66E+11
2019/6/18,93.3547,93.4837,90.049,90.8176,15848210536,1.61E+11
2019/6/19,90.7873,92.9962,90.704,92.7352,15546809946,1.65E+11
2019/6/20,92.7306,95.9442,92.3248,95.2716,17846823784,1.69E+11
2019/6/21,95.2507,101.4456,95.2507,101.4456,20624008643,1.80E+11
2019/6/22,101.7592,111.5735,101.0704,107.0169,29995204861,1.90E+11
2019/6/23,106.9669,112.4614,105.561,108.5537,20998326502,1.93E+11
2019/6/24,108.5374,110.659,106.1043,110.111,19271652365,1.96E+11
2019/6/25,110.072,117.9092,110.072,117.9092,24879684533,2.10E+11
